pond_id,date,ph_mean,ph_std,ph_max,ph_min,turbidity_mean,turbidity_std,turbidity_max,turbidity_min,mq135_mean,mq135_std,mq135_max,mq135_min,mq137_mean,mq137_std,mq137_max,mq137_min,temp_deep_mean,temp_deep_std,temp_deep_max,temp_deep_min,temp_shallow_mean,temp_shallow_std,temp_shallow_max,temp_shallow_min,hardness_mean,hardness_std,hardness_max,hardness_min,rgb_r_mean,rgb_r_std,rgb_r_max,rgb_r_min,rgb_g_mean,rgb_g_std,rgb_g_max,rgb_g_min,rgb_b_mean,rgb_b_std,rgb_b_max,rgb_b_min,vertical_temp_diff_mean,vertical_temp_diff_std,vertical_temp_diff_max,vertical_temp_diff_min,rgb_brightness_mean,rgb_brightness_std,rgb_brightness_max,rgb_brightness_min,ph_range,death_count,feeding_amount,medication_given,death_count_lag1,feeding_amount_lag1,mq137_mean_roll3,ph_range_roll3
1,2025-11-10,8.324894142554694,0.22928534149193533,9.34,6.4,711.711362032463,86.71486822155802,941.0,302.0,527.8352152434721,23.221915090242238,563.0,379.0,397.5165843330981,22.247855491321115,426.0,265.0,24.69908962597036,0.6000234879609285,26.12,23.62,24.54958009880028,0.6005947165314018,26.06,23.44,338.05845800988004,200.72901528949396,1262.79,139.88,76.29463655610445,45.4307266924759,144.0,24.0,83.93295695130557,42.29360198343309,147.0,37.0,77.54057868736768,43.42976702815305,145.0,27.0,-0.14950952717007748,0.04057658146280121,0.0,-0.26000000000000156,237.7681721947777,130.7668612632242,436.0,98.0,2.9399999999999995,13.0,25.0,1.0,3.0,25.0,415.93556231029726,2.15
1,2025-11-11,8.293600973236009,0.229115501537873,9.38,7.46,725.2453945081683,123.08426949127987,1088.0,397.0,555.4508168230795,22.636422232046435,587.0,417.0,417.90997566909977,29.613103725773048,470.0,257.0,24.205936739659364,0.48828700622418353,25.12,23.56,24.08005908932916,0.4974653033919765,25.0,23.44,523.6675217240181,281.35178126664846,1381.33,181.76,78.55613486270421,46.92456210331874,156.0,26.0,86.31908237747653,43.84470906105591,162.0,39.0,80.98262078554049,44.70689247436723,158.0,31.0,-0.125877650330205,0.04335026076971846,0.05999999999999872,-0.259999999999998,245.85783802572124,135.13315544120448,474.0,104.0,1.9200000000000008,13.0,16.0,1.0,13.0,25.0,414.69716291580625,2.19
1,2025-11-12,8.284127492877493,0.19934615454764698,9.27,7.14,544.4889601139602,182.4799940308659,1044.0,0.0,569.9358974358975,23.640343849756086,616.0,422.0,389.55804843304844,26.40379042772047,436.0,239.0,23.437033475783476,0.25202336796931624,23.81,22.94,23.30655982905983,0.26403960036785673,23.68,22.75,-19519.776637037037,102701.28129841515,340273.3,-440399.82,78.01602564102564,43.7555239684165,152.0,27.0,85.13603988603988,40.88382331027535,161.0,37.0,80.01994301994301,41.417547138493276,164.0,31.0,-0.13047364672364617,0.042271915895541405,0.0,-0.26000000000000156,243.17200854700855,125.59808314399116,466.0,104.0,2.13,,,,13.0,16.0,401.66153614508204,2.33
1,2025-11-13,8.249686847599165,0.20086660068355708,9.1,6.82,242.6242171189979,118.96494296632957,711.0,0.0,587.8121085594989,18.841171077006926,606.0,461.0,366.1231732776618,23.28824890775558,441.0,250.0,23.114425887265135,0.4461448465446206,24.81,22.88,22.968956158663882,0.449676960013294,24.68,22.75,-60385.677536534444,106632.25134817894,272.05,-467298.46,48.839248434237994,13.75112183551664,123.0,37.0,50.80793319415449,14.04120727666687,125.0,39.0,44.118997912317326,15.49127282445677,126.0,32.0,-0.14546972860125273,0.03703072655701496,-0.05999999999999872,-0.25,143.7661795407098,43.21692418245387,374.0,109.0,2.2799999999999994,,,,,,391.19706579327,2.11
1,2025-11-15,8.64058574879227,0.22106325300011215,9.55,7.94,57.78442028985507,132.46156607953785,977.0,0.0,619.7355072463768,42.84988306465908,776.0,455.0,539.7028985507246,98.50986371115796,958.0,344.0,25.325640096618358,0.8078639626655956,26.5,23.88,25.21618961352657,0.8094253888392046,26.37,23.75,0.0,0.0,0.0,0.0,86.3725845410628,46.411108651341564,239.0,33.0,90.57548309178743,46.415609447369214,255.0,36.0,85.28381642512078,48.41395398385236,207.0,29.0,-0.10945048309178744,0.05175354061833705,0.13000000000000256,-0.259999999999998,262.231884057971,141.16984468808434,701.0,98.0,1.6100000000000003,,,,,,431.7947067538116,2.0066666666666664
1,2025-11-16,8.554427860696517,0.1664557815213871,9.27,8.09,0.291044776119403,2.19552239944595,25.0,0.0,586.6542288557214,16.98473260528931,606.0,463.0,441.5771144278607,21.516919599682275,465.0,293.0,23.639875621890546,0.1762967189709875,24.0,23.31,23.509452736318405,0.17689536195805147,23.81,23.18,0.0,0.0,0.0,0.0,39.124378109452735,2.97276964091964,47.0,19.0,43.63681592039801,3.3843468059122643,52.0,24.0,35.78606965174129,2.8849951443057416,45.0,17.0,-0.1304228855721392,0.039938484788657344,0.0,-0.25,118.54726368159204,9.135390881551137,144.0,60.0,1.1799999999999997,3.0,4.0,1.0,,,449.13439541874897,1.6899999999999997
1,2025-11-19,9.02048113207547,0.29875477706933634,10.17,3.81,567.0641509433963,164.46058276204417,1251.0,0.0,534.3028301886792,23.21202905977144,561.0,372.0,428.7103773584906,23.567562470509657,469.0,268.0,18.94606132075472,0.5709188061062498,19.94,17.81,18.820603773584907,0.5839298392637159,19.87,17.68,0.0,0.0,0.0,0.0,88.81792452830189,51.70495542692053,148.0,16.0,97.09198113207547,46.60896878856468,151.0,31.0,91.05990566037735,48.68739257103698,159.0,22.0,-0.1254575471698109,0.05103994576628242,0.3099999999999987,-0.3100000000000023,276.96981132075473,146.9230874094783,451.0,73.0,6.359999999999999,,,,3.0,4.0,469.9967967790253,3.0499999999999994
1,2025-11-20,8.989572025052192,0.2514232190591774,10.03,7.8,443.3590814196242,134.49687534360368,1171.0,0.0,511.49930410577593,27.391875204552765,547.0,322.0,385.7453027139875,53.819028596292824,477.0,142.0,18.308507306889354,0.6968956314820439,19.88,17.19,18.173691718858734,0.700983876922914,19.62,17.06,0.0,0.0,0.0,0.0,71.94815588030619,52.78733141806775,146.0,20.0,81.31036882393876,47.97812890389075,148.0,32.0,75.44954766875435,49.8728741870466,148.0,25.0,-0.1348155880306192,0.05016489434170808,0.19000000000000128,-0.4399999999999977,228.7080723729993,150.56703136400708,441.0,80.0,2.2299999999999995,0.0,14.0,1.0,,,418.67759816677955,3.2566666666666664
1,2025-11-21,8.907774294670848,0.274411805385317,10.07,8.05,226.19435736677116,123.05703551221873,972.0,0.0,478.8847091605712,26.79141808829684,513.0,308.0,390.5276907001045,24.71181317325536,433.0,228.0,19.5678021595263,0.8267948760830828,21.0,18.5,19.434580285614768,0.8202118935124284,20.81,18.31,0.0,0.0,0.0,0.0,74.24416579588993,48.65518239038352,141.0,21.0,79.72378962034135,47.35483950031582,148.0,23.0,73.85963079066528,48.43482790748922,142.0,19.0,-0.13322187391152926,0.051941731177749466,0.3100000000000023,-0.3099999999999987,227.82758620689654,144.2554229744983,430.0,69.0,2.0199999999999996,,,,0.0,14.0,401.6611235908608,3.5366666666666666
1,2025-11-22,8.94606334841629,0.30475055811405033,10.13,8.12,95.5777932474765,136.88544208933263,1167.0,0.0,466.1987469544031,28.663288247108756,504.0,278.0,407.63592064044553,33.50157550960861,465.0,234.0,20.73192133658197,1.195735050070008,22.62,19.19,20.619439610163592,1.2038387123962329,22.68,19.06,0.0,0.0,0.0,0.0,79.77688827010094,46.46332450608527,144.0,26.0,82.18203967977723,47.98087403762942,149.0,33.0,76.95196658545075,49.169457745597526,152.0,23.0,-0.11248172641837798,0.060609730626365786,0.25,-0.26000000000000156,238.91089453532894,143.5774872428368,440.0,89.0,2.0100000000000016,,,,,,394.6363046848458,2.086666666666667
1,2025-11-23,8.996975200838282,0.3249761617012892,10.4,6.22,60.22179531959483,122.26331426623467,824.0,0.0,465.3409011526371,28.887521821841048,498.0,299.0,488.82011875654905,76.2438948562508,615.0,251.0,22.043845616486202,1.174450934021075,23.75,20.5,21.93588892769822,1.181304563875953,23.68,20.37,0.0,0.0,0.0,0.0,75.87251135172896,49.26498348430738,144.0,22.0,81.90499476074048,47.47346222001782,148.0,34.0,77.6426825008732,47.40185883374103,144.0,29.0,-0.10795668878798466,0.058985561930152294,0.19000000000000128,-0.259999999999998,235.42018861334265,143.85921459685113,432.0,91.0,4.180000000000001,0.0,14.0,1.0,,,428.99457669903296,2.736666666666667
1,2025-11-24,8.925978336827393,0.31990540078521285,10.13,7.65,51.53529000698812,105.2479138081177,665.0,0.0,474.3633822501747,27.18304415825829,509.0,306.0,563.7582110412299,32.54531797032828,630.0,385.0,23.32252969951083,0.7516913435107303,24.62,22.38,23.195087351502444,0.7557954410724882,24.5,22.18,0.0,0.0,0.0,0.0,72.03983228511531,51.01444669013707,144.0,23.0,82.61600279524808,45.50903205164352,146.0,36.0,78.67190775681341,44.92968183135176,145.0,33.0,-0.12744234800838555,0.0463949505028733,0.060000000000002274,-0.26000000000000156,233.3277428371768,141.36821138756338,432.0,94.0,2.4800000000000004,,,,0.0,14.0,486.7380834794082,2.8900000000000006
1,2025-11-25,8.79739797697942,0.29224591072187006,9.94,8.01,0.0,0.0,0.0,0.0,447.5057551447506,28.68913597588134,499.0,284.0,537.6239972096267,34.39849327361218,627.0,346.0,21.772996163236833,0.8701166919194263,23.0,19.5,21.608018835019184,0.8884033340458716,22.87,19.31,0.0,0.0,0.0,0.0,72.85280781304499,51.22724805987769,148.0,22.0,83.6187652598535,45.26276816860707,152.0,36.0,77.79595395884199,46.236269469629825,163.0,30.0,-0.16497732821764904,0.04957556606122666,0.17999999999999972,-0.3200000000000003,234.26752703174049,142.62302729864206,462.0,89.0,1.9299999999999997,4.0,14.0,1.0,,,530.0674423358018,2.8633333333333333
1,2025-11-26,8.66202787456446,0.32220625259650576,9.97,7.71,1.3128919860627177,8.759937303843914,182.0,0.0,426.8588850174216,24.552416158566647,450.0,267.0,589.2749128919861,32.050087661511256,645.0,368.0,20.009355400696865,0.8949121723763893,21.44,18.69,19.857191637630663,0.9106032695988623,21.31,18.5,0.0,0.0,0.0,0.0,76.02926829268293,48.98887540423542,144.0,25.0,83.21219512195123,46.11068326211973,146.0,35.0,77.05400696864112,47.80354617765553,146.0,28.0,-0.1521637630662021,0.06057601693402369,0.3100000000000023,-0.3200000000000003,236.29547038327527,142.69003697101414,434.0,98.0,2.2600000000000007,1.0,14.0,1.0,4.0,14.0,563.5523737142809,2.2233333333333336
1,2025-11-27,8.499567190226875,0.27746549895993766,9.73,7.74,0.0,0.0,0.0,0.0,428.1958115183246,25.494804143519456,474.0,260.0,568.8586387434555,53.82190444685168,668.0,338.0,19.82005235602094,0.28616290491910984,20.56,19.12,19.66257242582897,0.29682405324195515,20.56,18.94,0.0,0.0,0.0,0.0,72.95183246073299,48.14808306196368,150.0,19.0,79.60942408376964,45.81495886551007,150.0,34.0,74.79650959860383,45.3975470517476,168.0,25.0,-0.15747993019197207,0.04806887043050203,0.120000000000001,-0.26000000000000156,227.35776614310646,139.08708523771844,468.0,92.0,1.9900000000000002,,,,1.0,14.0,565.2525162816895,2.06
1,2025-11-28,8.413910770303241,0.30464861961868483,9.64,7.58,0.0,0.0,0.0,0.0,423.8745207389334,26.47126035230429,449.0,257.0,487.51829905890554,29.16414786473663,564.0,311.0,19.49823631927501,0.4486421773184151,20.31,18.81,19.34953642384106,0.46557064588022684,20.25,18.62,0.0,0.0,0.0,0.0,72.74416172882538,48.37419597646999,141.0,23.0,79.0644823980481,46.44444151246293,146.0,34.0,74.18961310561171,46.27004767535423,144.0,26.0,-0.14869989543394882,0.050398172639773274,0.17999999999999972,-0.3099999999999987,225.99825723248517,140.81344299881067,428.0,92.0,2.0600000000000005,,,,,,548.5506168981157,2.103333333333334
1,2025-11-29,8.473141361256545,0.3572073790448541,9.83,7.49,19.30959860383944,55.731318694189355,408.0,0.0,448.84886561954625,28.870167609453304,485.0,273.0,488.7926701570681,29.09645420617378,584.0,305.0,20.68391972076789,1.096269811924155,22.31,19.31,20.553357766143108,1.1161289751044192,22.18,19.12,0.0,0.0,0.0,0.0,75.6324607329843,49.794353565943865,144.0,24.0,81.97661431064573,47.64266077900075,145.0,34.0,77.46143106457242,48.06500918119344,145.0,26.0,-0.13056195462478204,0.061275989962617454,0.17999999999999972,-0.3100000000000023,235.07050610820244,145.25912811557177,431.0,93.0,2.34,1.0,14.0,1.0,,,515.0565359864764,2.1300000000000003
1,2025-11-30,8.497184668989547,0.2985197897538295,9.87,7.71,7.023693379790941,35.31441403403868,466.0,0.0,477.12857142857143,26.422417504664967,513.0,299.0,503.71463414634144,37.05433579358134,557.0,296.0,21.75214982578397,0.726786649773436,22.81,20.75,21.621595818815333,0.7332265366944047,22.68,20.62,0.0,0.0,0.0,0.0,72.43240418118467,51.27490132505812,142.0,23.0,82.55574912891986,45.89667643394125,146.0,36.0,78.96376306620209,45.04835027441576,144.0,35.0,-0.13055400696864103,0.04677027625902348,0.060000000000002274,-0.26000000000000156,233.95191637630663,142.1367970334098,430.0,95.0,2.1599999999999993,,,,1.0,14.0,493.34186778743833,2.1866666666666665
1,2025-12-01,8.524356292823658,0.3372378336057599,10.04,7.71,22.721601153984853,74.00337604933613,755.0,0.0,505.89433826181033,25.9916739437421,536.0,320.0,554.90010818608,45.2804445826729,657.0,350.0,22.374468085106383,0.787076746796847,23.69,21.44,22.251424450054092,0.8002769347108983,23.56,21.25,0.0,0.0,0.0,0.0,72.30436350522899,50.97703808273762,159.0,23.0,82.64406779661017,45.94921476228962,165.0,36.0,79.43923548503426,44.52798385312606,163.0,35.0,-0.12304363505228999,0.049954928170723105,0.060000000000002274,-0.26000000000000156,234.3876667868734,141.36320982385845,487.0,95.0,2.329999999999999,,,,,,515.8024708298299,2.276666666666666
